benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,observed_mean,observed_std
simpleqa,simpleqa/simpleqa-615,simpleqa-615,0.9692645047235978,0.03073549527640218,20,easy,0.8100000000000002,0.29308701779505686
simpleqa,simpleqa/simpleqa-3873,simpleqa-3873,0.9692925326054534,0.03070746739454655,20,easy,0.79,0.33749074061372414
arc-agi-2,arc-agi-2/7b0280bc_0,7b0280bc_0,0.9695296972107083,0.030470302789291748,20,hard,0.08,0.1833030277982336
replicationbench,replicationbench/galaxy_soptics__nyu_vagc_processing,galaxy_soptics__nyu_vagc_processing,0.9695737760048017,0.030426223995198343,15,easy,0.88,0.21664102412362557
replicationbench,replicationbench/hubble_trails__satellite_fractions,hubble_trails__satellite_fractions,0.9695737760048017,0.030426223995198343,15,easy,0.8866666666666667,0.2276449477195183
bfcl,bfcl/bfcl-live-irrelevance-485-139-0,bfcl-live-irrelevance-485-139-0,0.9696101716112965,0.03038982838870352,26,saturated,0.9846153846153847,0.07692307692307693
bfcl,bfcl/bfcl-live-multiple-751-169-6,bfcl-live-multiple-751-169-6,0.9696101716112965,0.03038982838870352,26,saturated,0.9615384615384616,0.15708136812817025
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_tracing.0dc1e3a3.lv2,mlflow__mlflow.93dab383.test_tracing.0dc1e3a3.lv2,0.96983167099352,0.030168329006480032,25,hard,0.09466667999999999,0.2457966949601593
featurebench-modal,featurebench-modal/lightning-ai__pytorch-lightning.126fa6f1.test_hooks.34620588.lv1,lightning-ai__pytorch-lightning.126fa6f1.test_hooks.34620588.lv1,0.96983167099352,0.030168329006480032,26,hard,0.10833334615384614,0.24898300280092373
simpleqa,simpleqa/simpleqa-442,simpleqa-442,0.9698624975326315,0.03013750246736846,20,easy,0.7700000000000001,0.3179622619116929
simpleqa,simpleqa/simpleqa-4011,simpleqa-4011,0.9698624975326315,0.03013750246736846,20,easy,0.8300000000000001,0.3303028912982749
simpleqa,simpleqa/simpleqa-962,simpleqa-962,0.969869145622024,0.030130854377976024,20,easy,0.8899999999999999,0.24879710609249456
simpleqa,simpleqa/simpleqa-493,simpleqa-493,0.969869145622024,0.030130854377976024,20,easy,0.8800000000000001,0.25612496949731395
crustbench,crustbench/crustbench-fslib,crustbench-fslib,0.9699008493002138,0.030099150699786192,22,hard,0.18787877272727274,0.3312884871346932
crustbench,crustbench/crustbench-skp,crustbench-skp,0.9699008493002138,0.030099150699786192,21,hard,0.2261904761904762,0.3407341679999679
arc-agi-2,arc-agi-2/58490d8a_0,58490d8a_0,0.9700447805585045,0.029955219441495484,20,hard,0.29000000000000004,0.40236799077461416
arc-agi-2,arc-agi-2/b5ca7ac4_0,b5ca7ac4_0,0.970202547675346,0.029797452324654028,20,hard,0.16,0.31999999999999995
arc-agi-2,arc-agi-2/64efde09_0,64efde09_0,0.9703355288926493,0.02966447110735071,20,hard,0.11000000000000001,0.27910571473905726
simpleqa,simpleqa/simpleqa-3212,simpleqa-3212,0.9704118531502854,0.02958814684971456,20,easy,0.82,0.31559467676119
medagentbench,medagentbench/task7_25,task7_25,0.9706214403465447,0.02937855965345526,20,frontier,0.02,0.060000000000000005
medagentbench,medagentbench/task7_20,task7_20,0.9706214403465447,0.02937855965345526,20,frontier,0.030000000000000006,0.07141428428542851
swebench-multilingual,swebench-multilingual/rubocop__rubocop-13503,rubocop__rubocop-13503,0.9708005579386956,0.029199442061304426,13,medium,0.5384615384615384,0.4629607898787667
swebench-multilingual,swebench-multilingual/jekyll__jekyll-8167,jekyll__jekyll-8167,0.9708005579386956,0.029199442061304426,13,medium,0.5,0.42742520713255516
simpleqa,simpleqa/simpleqa-4039,simpleqa-4039,0.9708079637019958,0.029192036298004154,20,easy,0.8175000000000001,0.28951468011138914
gpqa-diamond,gpqa-diamond/104,104,0.9709600681430429,0.02903993185695708,14,easy,0.9357142857142858,0.1394230092567367
gpqa-diamond,gpqa-diamond/28,28,0.9709600681430429,0.02903993185695708,12,easy,0.8666666666666667,0.28674417556808757
simpleqa,simpleqa/simpleqa-20,simpleqa-20,0.9711162721910824,0.02888372780891757,20,easy,0.82,0.30919249667480614
arc-agi-2,arc-agi-2/b6f77b65_1,b6f77b65_1,0.9713832120683503,0.02861678793164968,20,hard,0.09000000000000001,0.20469489490458723
mmmlu,mmmlu/mmmlu-id-id-00072,mmmlu-id-id-00072,0.9715817353264448,0.028418264673555238,15,saturated,0.9666666666666667,0.12472191289246473
simpleqa,simpleqa/simpleqa-2911,simpleqa-2911,0.9719083278928268,0.028091672107173227,20,saturated,0.9800000000000001,0.08717797887081347
simpleqa,simpleqa/simpleqa-193,simpleqa-193,0.9719083278928268,0.028091672107173227,20,easy,0.95,0.1774823934929885
replicationbench,replicationbench/gw_nsbh__default_mbh,gw_nsbh__default_mbh,0.9719358948964547,0.02806410510354529,15,hard,0.28,0.43695918955130497
replicationbench,replicationbench/galaxy_soptics__soptics_implementation,galaxy_soptics__soptics_implementation,0.9719358948964547,0.02806410510354529,15,hard,0.29333333333333333,0.4373658524495127
swebench-multilingual,swebench-multilingual/prometheus__prometheus-13845,prometheus__prometheus-13845,0.9719752031226203,0.028024796877379687,12,easy,0.75,0.3818813079129867
gaia,gaia/cf106601-ab4f-4af9-b045-5295fe67b37d,cf106601-ab4f-4af9-b045-5295fe67b37d,0.9721442098693017,0.027855790130698277,20,easy,0.74,0.3352610922848042
kumo,kumo/languageenv-t4-a6-v1-s0,languageenv-t4-a6-v1-s0,0.972225224748776,0.02777477525122396,17,easy,0.9313725294117647,0.19010515413074067
labbench,labbench/figqa-0083,figqa-0083,0.9724511268055216,0.027548873194478407,13,medium,0.4153846153846154,0.440010758340772
swebench-multilingual,swebench-multilingual/redis__redis-12472,redis__redis-12472,0.9725199325937536,0.027480067406246422,13,medium,0.5384615384615384,0.4583221264543456
mmmlu,mmmlu/mmmlu-it-it-00084,mmmlu-it-it-00084,0.9725573318531713,0.02744266814682872,18,easy,0.9444444444444444,0.2290614236454256
mmmlu,mmmlu/mmmlu-en-us-00033,mmmlu-en-us-00033,0.9725573318531713,0.02744266814682872,20,easy,0.9375,0.16430623508832526
aider-polyglot,aider-polyglot/polyglot_java_zebra-puzzle,polyglot_java_zebra-puzzle,0.9726329289716541,0.027367071028345902,25,medium,0.494,0.4792327200849291
arc-agi-2,arc-agi-2/28a6681f_0,28a6681f_0,0.9726995010911856,0.027300498908814363,20,hard,0.11000000000000001,0.232163735324878
medagentbench,medagentbench/task2_5,task2_5,0.9730346700728613,0.026965329927138737,20,easy,0.7500000000000001,0.32787192621510003
aider-polyglot,aider-polyglot/polyglot_rust_poker,polyglot_rust_poker,0.9731257467106557,0.02687425328934434,25,easy,0.88,0.265329983228432
aider-polyglot,aider-polyglot/polyglot_rust_two-bucket,polyglot_rust_two-bucket,0.9731257467106557,0.02687425328934434,25,easy,0.856,0.28011426240018555
medagentbench,medagentbench/task4_15,task4_15,0.9731542720652496,0.026845727934750374,20,easy,0.78,0.25219040425836986
medagentbench,medagentbench/task4_25,task4_25,0.9731542720652496,0.026845727934750374,20,easy,0.8,0.28284271247461906
simpleqa,simpleqa/simpleqa-305,simpleqa-305,0.9732333227965235,0.026766677203476474,20,easy,0.8300000000000001,0.2917190429162964
kumo,kumo/virusclassificationenv-t4-a6-v1-s0,virusclassificationenv-t4-a6-v1-s0,0.973460717795003,0.026539282204997017,19,easy,0.9298245789473685,0.2314193828267805
labbench,labbench/figqa-0180,figqa-0180,0.9735210591471777,0.02647894085282232,13,medium,0.3076923076923077,0.38920340432841594
swebench-multilingual,swebench-multilingual/tokio-rs__tokio-6724,tokio-rs__tokio-6724,0.9735986679043324,0.02640133209566764,13,medium,0.6025641538461538,0.43134882406360314
swebench-multilingual,swebench-multilingual/tokio-rs__tokio-6551,tokio-rs__tokio-6551,0.9735986679043324,0.02640133209566764,13,medium,0.5256410769230769,0.4021638120908638
kumo,kumo/cloudenv-t4-a6-v1-s0,cloudenv-t4-a6-v1-s0,0.9740657540138593,0.02593424598614069,20,easy,0.92083335,0.22893926262707215
crustbench,crustbench/crustbench-simple-sparsehash,crustbench-simple-sparsehash,0.9748290975391587,0.025170902460841305,21,easy,0.7523809523809524,0.3698378635990019
kumo,kumo/mlenv-t4-a6-v1-s0,mlenv-t4-a6-v1-s0,0.9749882535357273,0.025011746464272733,18,easy,0.8888888888888888,0.3142696805273545
simpleqa,simpleqa/simpleqa-3698,simpleqa-3698,0.9751247090624696,0.02487529093753038,20,easy,0.79,0.3433656942677879
simpleqa,simpleqa/simpleqa-1271,simpleqa-1271,0.9751247090624696,0.02487529093753038,20,easy,0.8299999999999998,0.298496231131986
aider-polyglot,aider-polyglot/polyglot_javascript_simple-linked-list,polyglot_javascript_simple-linked-list,0.9751432875484286,0.024856712451571394,25,easy,0.88,0.282842712474619
gpqa-diamond,gpqa-diamond/86,86,0.9752810055946226,0.024718994405377392,13,easy,0.8923076923076925,0.2673561107228118
gpqa-diamond,gpqa-diamond/52,52,0.9752810055946226,0.024718994405377392,12,easy,0.8624999999999999,0.2762283173994537
aider-polyglot,aider-polyglot/polyglot_javascript_word-search,polyglot_javascript_word-search,0.9754515974217816,0.024548402578218442,25,easy,0.872,0.2821630734167743
gaia,gaia/54612da3-fd56-4941-80f4-5eb82330de25,54612da3-fd56-4941-80f4-5eb82330de25,0.9756406093478909,0.024359390652109125,21,easy,0.819047619047619,0.28220061695293436
swebench-multilingual,swebench-multilingual/fluent__fluentd-4311,fluent__fluentd-4311,0.9757844178912001,0.024215582108799927,13,medium,0.6602563846153846,0.4390908854894724
simpleqa,simpleqa/simpleqa-4003,simpleqa-4003,0.9757909059422472,0.024209094057752845,20,easy,0.8700000000000001,0.2389560629069704
simpleqa,simpleqa/simpleqa-2705,simpleqa-2705,0.9757909059422472,0.024209094057752845,20,easy,0.8,0.30983866769659335
mmmlu,mmmlu/mmmlu-ja-jp-00096,mmmlu-ja-jp-00096,0.9758857307911059,0.024114269208894146,18,easy,0.9351851666666666,0.185416582281404
aider-polyglot,aider-polyglot/polyglot_java_react,polyglot_java_react,0.9759665369309393,0.024033463069060734,25,medium,0.488,0.4769234739452442
aider-polyglot,aider-polyglot/polyglot_java_two-bucket,polyglot_java_two-bucket,0.9759665369309393,0.024033463069060734,25,medium,0.49599999999999994,0.48371892665059113
arc-agi-2,arc-agi-2/cbebaa4b_1,cbebaa4b_1,0.9759781584625503,0.024021841537449684,20,hard,0.09,0.27184554438136377
kumo,kumo/marineenv-t4-a6-v1-s0,marineenv-t4-a6-v1-s0,0.9760748950011298,0.02392510499887024,18,saturated,0.9537037222222222,0.13385951857567593
arc-agi-2,arc-agi-2/2b83f449_0,2b83f449_0,0.9761900736311394,0.02380992636886059,20,frontier,0.030000000000000006,0.07141428428542851
labbench,labbench/figqa-0099,figqa-0099,0.9762656693849867,0.023734330615013288,13,medium,0.3384615384615385,0.4105127404346564
simpleqa,simpleqa/simpleqa-3540,simpleqa-3540,0.9762887343878249,0.02371126561217507,20,easy,0.76,0.3720215047547654
simpleqa,simpleqa/simpleqa-2967,simpleqa-2967,0.9762887343878249,0.02371126561217507,20,medium,0.6700000000000002,0.37027017163147236
medagentbench,medagentbench/task2_12,task2_12,0.9764429738975573,0.023557026102442702,20,easy,0.78,0.34
medagentbench,medagentbench/task4_12,task4_12,0.9764429738975573,0.023557026102442702,20,easy,0.8400000000000001,0.26532998322843204
labbench,labbench/figqa-0132,figqa-0132,0.9765421393197542,0.0234578606802458,13,medium,0.38461538461538464,0.4110888989503812
lawbench,lawbench/lawbench-2-1-15-zero-shot,lawbench-2-1-15-zero-shot,0.9766754273086933,0.023324572691306722,12,medium,0.3787656666666666,0.295102200823244
labbench,labbench/figqa-0013,figqa-0013,0.9768854725177263,0.023114527482273717,13,medium,0.35384615384615387,0.42356615070572934
crustbench,crustbench/crustbench-xopt,crustbench-xopt,0.9769312511900867,0.023068748809913275,21,easy,0.7619047619047619,0.3683634210631184
crustbench,crustbench/crustbench-mdb,crustbench-mdb,0.9769312511900867,0.023068748809913275,22,easy,0.7727272727272727,0.3531440836282733
crustbench,crustbench/crustbench-simple-lang,crustbench-simple-lang,0.9770576883843737,0.02294231161562632,21,easy,0.8,0.34914862437758787
swebench-multilingual,swebench-multilingual/apache__lucene-13494,apache__lucene-13494,0.9771896803841916,0.022810319615808372,13,medium,0.6076923076923078,0.44800676241726267
crustbench,crustbench/crustbench-vaultsync,crustbench-vaultsync,0.977231854656529,0.022768145343471047,21,easy,0.7738095238095238,0.27238761230619224
aider-polyglot,aider-polyglot/polyglot_rust_wordy,polyglot_rust_wordy,0.9773841406848089,0.022615859315191056,25,easy,0.8640000000000001,0.32357997465850696
labbench,labbench/figqa-0088,figqa-0088,0.9773852056252056,0.02261479437479441,13,hard,0.06153846153846154,0.1211385826771048
gpqa-diamond,gpqa-diamond/96,96,0.9775192696392513,0.022480730360748713,14,saturated,0.9857142857142858,0.05150787536377127
arc-agi-2,arc-agi-2/e376de54_0,e376de54_0,0.9776456711848005,0.022354328815199498,20,hard,0.20249999999999999,0.32881415723779295
swebench-multilingual,swebench-multilingual/mrdoob__three.js-26589,mrdoob__three.js-26589,0.9778373893749118,0.022162610625088175,13,medium,0.6153846153846154,0.44522449626116256
gaia,gaia/8e867cd7-cff9-4e6c-867a-ff5ddc2550be,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,0.978466731370763,0.02153326862923699,20,easy,0.75,0.35142566781611156
simpleqa,simpleqa/simpleqa-560,simpleqa-560,0.9785806189561479,0.021419381043852104,20,easy,0.8400000000000001,0.31999999999999995
simpleqa,simpleqa/simpleqa-2432,simpleqa-2432,0.9785806189561479,0.021419381043852104,20,easy,0.85,0.30903074280724885
crustbench,crustbench/crustbench-linear-algebra-c,crustbench-linear-algebra-c,0.9786745693858611,0.02132543061413894,22,easy,0.8545454545454546,0.2775334094995227
lawbench,lawbench/lawbench-2-10-24-one-shot,lawbench-2-10-24-one-shot,0.9789020641077214,0.021097935892278596,12,medium,0.49171000000000004,0.3747445644738115
gaia,gaia/7cc4acfa-63fd-4acc-a1a1-e8e529e0a97f,7cc4acfa-63fd-4acc-a1a1-e8e529e0a97f,0.979205517004513,0.02079448299548703,20,easy,0.9,0.2720294101747089
medagentbench,medagentbench/task5_2,task5_2,0.9793114774088572,0.020688522591142844,20,easy,0.9,0.2408318915758459
humanevalfix,humanevalfix/python-124,python-124,0.9794246808311674,0.020575319168832595,20,easy,0.89,0.24879710609249456
replicationbench,replicationbench/trgb_std_candle__med_color_amp,trgb_std_candle__med_color_amp,0.9795764086965922,0.020423591303407762,14,hard,0.08571428571428572,0.258725289661069
gpqa-diamond,gpqa-diamond/14,14,0.9796847831983349,0.020315216801665148,13,easy,0.9076923076923078,0.2673561107228118
gpqa-diamond,gpqa-diamond/4,4,0.9796847831983349,0.020315216801665148,12,easy,0.9166666666666666,0.2763853991962833
mmau,mmau/7fa63d67-5d84-4f56-b5c4-9b26c4cf9d26,7fa63d67-5d84-4f56-b5c4-9b26c4cf9d26,0.9797281728383266,0.020271827161673417,20,easy,0.95,0.17748239349298853
simpleqa,simpleqa/simpleqa-2262,simpleqa-2262,0.979800156370762,0.02019984362923799,20,easy,0.8300000000000001,0.3536947836765479
simpleqa,simpleqa/simpleqa-1998,simpleqa-1998,0.979800156370762,0.02019984362923799,20,easy,0.8300000000000001,0.3303028912982749
livecodebench,livecodebench/abc312_e,abc312_e,0.9798750982601085,0.020124901739891454,15,easy,0.8677778,0.22231662650319248
crustbench,crustbench/crustbench-aes128-simd,crustbench-aes128-simd,0.9799182483550085,0.020081751644991486,22,easy,0.7636363636363637,0.3548949326535116
labbench,labbench/figqa-0126,figqa-0126,0.9800535699708459,0.019946430029154083,13,medium,0.4461538461538461,0.3855373564966667
swebench-multilingual,swebench-multilingual/faker-ruby__faker-2705,faker-ruby__faker-2705,0.9801544587356106,0.01984554126438942,13,medium,0.3692307692307692,0.4267671232824676
swebench-multilingual,swebench-multilingual/gin-gonic__gin-1957,gin-gonic__gin-1957,0.9801544587356106,0.01984554126438942,13,medium,0.40384615384615385,0.4550830602384319
aider-polyglot,aider-polyglot/polyglot_python_affine-cipher,polyglot_python_affine-cipher,0.9801829504886551,0.019817049511344886,25,easy,0.856,0.3225895224584952
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_prompt_depth_anything.2d54afdc.lv1,huggingface__transformers.e2e8dbed.test_modeling_prompt_depth_anything.2d54afdc.lv1,0.9803060746521981,0.0196939253478019,26,frontier,0.04615384615384615,0.19460170216420797
kumo,kumo/mineralclassificationenv-t4-a6-v1-s1,mineralclassificationenv-t4-a6-v1-s1,0.9803249741987289,0.019675025801271118,19,easy,0.9368421052631579,0.22527299535823894
arc-agi-2,arc-agi-2/221dfab4_1,221dfab4_1,0.980427302737935,0.01957269726206501,20,hard,0.12,0.2638181191654584
arc-agi-2,arc-agi-2/2d0172a1_1,2d0172a1_1,0.980427302737935,0.01957269726206501,19,hard,0.08421052631578947,0.1980514497076503
labbench,labbench/figqa-0018,figqa-0018,0.9805230210024043,0.019476978997595706,13,medium,0.47692307692307695,0.4335077785724729
labbench,labbench/figqa-0127,figqa-0127,0.9805230210024043,0.019476978997595706,13,medium,0.4307692307692308,0.4563814453597332
kumo,kumo/hormoneenv-t4-a6-v1-s1,hormoneenv-t4-a6-v1-s1,0.9807185504899272,0.019281449510072823,19,easy,0.9078947368421053,0.27157588737566174
kumo,kumo/musicenv-t12-a16-v1-s0,musicenv-t12-a16-v1-s0,0.9807185504899272,0.019281449510072823,19,easy,0.9385965263157895,0.14520120935206404
featurebench-modal,featurebench-modal/scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,scikit-learn__scikit-learn.5741bac9.test_arff_parser.ecde431a.lv1,0.9810419062879389,0.01895809371206114,26,hard,0.055769230769230765,0.19822623200084907
featurebench-modal,featurebench-modal/pandas-dev__pandas.82fa2715.test_formats.05080a4e.lv1,pandas-dev__pandas.82fa2715.test_formats.05080a4e.lv1,0.9810419062879389,0.01895809371206114,26,frontier,0.04807692307692308,0.19635171016021288
kumo,kumo/controlenv-t4-a6-v1-s1,controlenv-t4-a6-v1-s1,0.9811056532345594,0.01889434676544055,20,easy,0.90833335,0.24423916500477044
kumo,kumo/enzymeenv-t4-a6-v1-s1,enzymeenv-t4-a6-v1-s1,0.9811056532345594,0.01889434676544055,20,easy,0.94583335,0.1350796745340597
humanevalfix,humanevalfix/python-53,python-53,0.9812972807825573,0.01870271921744271,20,easy,0.9099999999999999,0.21424285285628553
gaia,gaia/71345b0a-9c7d-4b50-b2bf-937ec5879845,71345b0a-9c7d-4b50-b2bf-937ec5879845,0.9813138964251291,0.018686103574870883,20,easy,0.77,0.39127995093027707
gaia,gaia/0a65cb96-cb6e-4a6a-8aae-c1084f613456,0a65cb96-cb6e-4a6a-8aae-c1084f613456,0.9813138964251291,0.018686103574870883,20,easy,0.8175000000000001,0.3575174820900371
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_responses_agent.072c4133.lv1,mlflow__mlflow.93dab383.test_responses_agent.072c4133.lv1,0.9814569363006653,0.018543063699334672,12,medium,0.31666666666666665,0.4506168611531925
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_tiled_compression.a4fe298a.lv1,astropy__astropy.b0db0daa.test_tiled_compression.a4fe298a.lv1,0.9814569363006653,0.018543063699334672,13,hard,0.27307692307692305,0.3905693007626494
swebench-multilingual,swebench-multilingual/sharkdp__bat-562,sharkdp__bat-562,0.981482881904165,0.018517118095835006,13,medium,0.6025640769230769,0.450728113553113
kumo,kumo/networkenv-t4-a6-v1-s1,networkenv-t4-a6-v1-s1,0.9814914774599732,0.018508522540026773,19,easy,0.8508772105263158,0.31942352419889164
mmau,mmau/002ebba8-7aa4-445b-aab3-ed17e592cd30,002ebba8-7aa4-445b-aab3-ed17e592cd30,0.9816860433974205,0.018313956602579506,20,easy,0.9199999999999999,0.22271057451320084
mmau,mmau/293c7acb-5548-414e-9fc6-7d3db2cc7ec7,293c7acb-5548-414e-9fc6-7d3db2cc7ec7,0.9816860433974205,0.018313956602579506,20,easy,0.9275,0.2233131209759068
arc-agi-2,arc-agi-2/36a08778_1,36a08778_1,0.9817391657749005,0.018260834225099498,20,hard,0.16,0.28
arc-agi-2,arc-agi-2/58f5dbd5_0,58f5dbd5_0,0.9817391657749005,0.018260834225099498,20,hard,0.21000000000000002,0.36041642581880196
arc-agi-2,arc-agi-2/a6f40cea_0,a6f40cea_0,0.9819858497796664,0.01801415022033359,19,hard,0.12631578947368424,0.26919393373777734
swebench-multilingual,swebench-multilingual/valkey-io__valkey-790,valkey-io__valkey-790,0.9821907304795225,0.017809269520477455,13,medium,0.6153846153846154,0.44522449626116256
gaia,gaia/56db2318-640f-477a-a82f-bc93ad13e882,56db2318-640f-477a-a82f-bc93ad13e882,0.9822430780345174,0.01775692196548262,21,easy,0.8571428571428571,0.24798507745317214
lawbench,lawbench/lawbench-2-2-23-zero-shot,lawbench-2-2-23-zero-shot,0.9825234773153253,0.0174765226846747,12,hard,0.29555558333333337,0.21865895339830713
lawbench,lawbench/lawbench-2-2-10-one-shot,lawbench-2-2-10-one-shot,0.9825234773153253,0.0174765226846747,12,hard,0.2416666666666667,0.18031608050556358
mmau,mmau/6aee68bf-6629-442b-981d-ae8195597c8e,6aee68bf-6629-442b-981d-ae8195597c8e,0.9826460423373706,0.01735395766262937,20,easy,0.93,0.2215851980616034
mmau,mmau/d7568dd6-35d5-4121-b230-c89ab36443e6,d7568dd6-35d5-4121-b230-c89ab36443e6,0.9826460423373706,0.01735395766262937,20,easy,0.9199999999999999,0.2315167380558045
gpqa-diamond,gpqa-diamond/43,43,0.9826836023475949,0.017316397652405113,12,saturated,0.9500000000000001,0.11902380714238084
mmau,mmau/a21ff25d-39ee-4d64-a254-ca19a3707b39,a21ff25d-39ee-4d64-a254-ca19a3707b39,0.9827445267014047,0.017255473298595336,20,easy,0.93,0.19261360284258222
mmau,mmau/8b4c6295-9adb-4a8f-8ebb-437721114bd3,8b4c6295-9adb-4a8f-8ebb-437721114bd3,0.9827445267014047,0.017255473298595336,20,easy,0.9400000000000001,0.18
arc-agi-2,arc-agi-2/8e5c0c38_0,8e5c0c38_0,0.9827513678857027,0.01724863211429728,20,hard,0.15,0.2819574435974337
gpqa-diamond,gpqa-diamond/191,191,0.9827861549713071,0.017213845028692942,13,easy,0.8769230769230769,0.2777764628502737
gpqa-diamond,gpqa-diamond/132,132,0.9827861549713071,0.017213845028692942,13,easy,0.8923076923076925,0.2673561107228118
aider-polyglot,aider-polyglot/polyglot_javascript_zipper,polyglot_javascript_zipper,0.9828139760237857,0.01718602397621427,25,easy,0.88,0.30463092423455634
medagentbench,medagentbench/task5_22,task5_22,0.9829126137119402,0.017087386288059836,20,easy,0.8800000000000001,0.2712931993250107
medagentbench,medagentbench/task5_12,task5_12,0.9829126137119402,0.017087386288059836,20,easy,0.8400000000000001,0.2870540018881465
swebench-multilingual,swebench-multilingual/preactjs__preact-3689,preactjs__preact-3689,0.9829470468344511,0.01705295316554889,12,easy,0.7083333333333334,0.43100335136619167
arc-agi-2,arc-agi-2/2d0172a1_0,2d0172a1_0,0.9829470497351545,0.017052950264845546,20,hard,0.08,0.22271057451320087
lawbench,lawbench/lawbench-1-1-15-one-shot,lawbench-1-1-15-one-shot,0.9830516872344782,0.016948312765521778,12,hard,0.2523141666666667,0.2784769817222581
lawbench,lawbench/lawbench-1-1-16-one-shot,lawbench-1-1-16-one-shot,0.9830516872344782,0.016948312765521778,12,hard,0.29221658333333334,0.31749085937195587
aider-polyglot,aider-polyglot/polyglot_rust_grep,polyglot_rust_grep,0.9831483683548696,0.01685163164513037,25,easy,0.88,0.30463092423455634
aider-polyglot,aider-polyglot/polyglot_javascript_triangle,polyglot_javascript_triangle,0.9831483683548696,0.01685163164513037,25,easy,0.904,0.26605262637305427
lawbench,lawbench/lawbench-2-1-6-zero-shot,lawbench-2-1-6-zero-shot,0.9832095102740962,0.0167904897259038,12,medium,0.4673989166666666,0.3503440077118152
kumo,kumo/computationenv-t4-a6-v1-s0,computationenv-t4-a6-v1-s0,0.9833776831936714,0.01662231680632864,20,easy,0.925,0.23848480035423641
kumo,kumo/mathematicalenv-t4-a6-v1-s1,mathematicalenv-t4-a6-v1-s1,0.9833776831936714,0.01662231680632864,19,easy,0.9078947368421053,0.24616167018249613
kumo,kumo/celestialenv-t4-a6-v1-s1,celestialenv-t4-a6-v1-s1,0.983430087627198,0.01656991237280203,20,saturated,0.97083335,0.08848644513272923
kumo,kumo/mythicenv-t4-a6-v1-s1,mythicenv-t4-a6-v1-s1,0.983430087627198,0.01656991237280203,19,easy,0.9210526315789473,0.24404259198672906
arc-agi-2,arc-agi-2/20a9e565_1,20a9e565_1,0.9834862960574168,0.016513703942583224,20,hard,0.12000000000000002,0.2315167380558045
arc-agi-2,arc-agi-2/16de56c4_0,16de56c4_0,0.9835133709847276,0.016486629015272425,20,hard,0.2,0.37947331922020555
arc-agi-2,arc-agi-2/b0039139_1,b0039139_1,0.9839542414757199,0.01604575852428014,20,hard,0.13,0.2917190429162964
kumo,kumo/chemicalcompoundsenv-t4-a6-v1-s1,chemicalcompoundsenv-t4-a6-v1-s1,0.9841093215092916,0.015890678490708354,20,easy,0.925,0.23848480035423641
swebench-multilingual,swebench-multilingual/tokio-rs__tokio-6752,tokio-rs__tokio-6752,0.984226411291266,0.01577358870873402,13,medium,0.6538461538461539,0.455083060238432
swebench-multilingual,swebench-multilingual/micropython__micropython-13569,micropython__micropython-13569,0.984226411291266,0.01577358870873402,13,medium,0.6346153846153846,0.4452244962611625
arc-agi-2,arc-agi-2/7c66cb00_0,7c66cb00_0,0.9843177890757963,0.015682210924203743,20,hard,0.19,0.34914180500192177
livecodebench,livecodebench/abc388_g,abc388_g,0.9843363042602754,0.015663695739724592,15,easy,0.7622222,0.3352979427610017
labbench,labbench/figqa-0027,figqa-0027,0.9845187449582772,0.015481255041722819,13,hard,0.27692307692307694,0.3724221057510832
labbench,labbench/figqa-0039,figqa-0039,0.9845187449582772,0.015481255041722819,13,hard,0.16923076923076924,0.2333192444323554
arc-agi-2,arc-agi-2/d59b0160_0,d59b0160_0,0.9853544334640694,0.014645566535930632,20,hard,0.15999999999999998,0.3006659275674582
arc-agi-2,arc-agi-2/d35bdbdc_0,d35bdbdc_0,0.985445485276957,0.014554514723043033,20,hard,0.1,0.20493901531919198
arc-agi-2,arc-agi-2/c7f57c3e_0,c7f57c3e_0,0.985445485276957,0.014554514723043033,20,hard,0.13999999999999999,0.2690724809414742
arc-agi-2,arc-agi-2/71e489b6_0,71e489b6_0,0.9854541202326528,0.014545879767347225,19,hard,0.11578947368421054,0.2621031494313418
medagentbench,medagentbench/task5_23,task5_23,0.9855225393194987,0.014477460680501264,20,easy,0.9,0.17320508075688776
medagentbench,medagentbench/task5_24,task5_24,0.9855225393194987,0.014477460680501264,20,easy,0.85,0.2819574435974337
gaia,gaia/32102e3e-d12a-4209-9163-7b3a104efe5d,32102e3e-d12a-4209-9163-7b3a104efe5d,0.9855969760418475,0.014403023958152517,20,easy,0.8,0.3577708763999664
gaia,gaia/4d0aa727-86b1-406b-9b33-f870dd14a4a5,4d0aa727-86b1-406b-9b33-f870dd14a4a5,0.9855969760418475,0.014403023958152517,20,easy,0.8400000000000001,0.33823069050575527
gaia,gaia/dc28cf18-6431-458b-83ef-64b3ce566c10,dc28cf18-6431-458b-83ef-64b3ce566c10,0.9856259823822282,0.014374017617771795,20,easy,0.9,0.23237900077244503
